machine_id,machine_type,manufacturer,model_year,machine_age_years,warranty_status,operating_hours_per_day,load_percentage,vibration_level_mm_s,temperature_celsius,pressure_bar,rpm,power_consumption_kw,noise_level_db,days_since_last_maintenance,maintenance_count_last_year,last_maintenance_type,technician_skill_level,parts_replaced_count,lubrication_quality,alignment_status,ambient_temperature_c,humidity_percentage,dust_exposure_level,corrosion_level,oil_quality_index,bearing_temperature_c,current_amps,voltage_volts,torque_nm,startup_cycles_per_day,emergency_stops_count,overloads_count_last_month,failure_next_30days
MCH_00000118,Conveyor,Siemens,2021,3,Under Warranty,13,71,3.29,60.8,7.27,2225,39.3,79,19,4,Corrective,Junior,1,Poor,Aligned,39.8,51,Low,None,70,58.7,67.01,437.1,85.85,3,3,0,Yes
MCH_00000119,Pump,ABB,2015,9,Expired,12,82,1.85,55.4,9.78,1170,44.83,78,17,5,Preventive,Expert,2,Good,Aligned,16.4,65,Low,None,76,61.1,60.96,456,242.44,1,0,1,No
MCH_00000120,Generator,Siemens,2010,14,Expired,15,99,1.66,48.7,4.85,1580,29.39,73,8,5,Preventive,Intermediate,0,Excellent,Aligned,30.1,67,Low,Minor,76,58.1,44.58,447.4,,1,0,1,No
MCH_00000121,Motor,Siemens,2011,13,Expired,20,82,0.97,69.6,9.89,1993,129.8,83,13,1,Preventive,Intermediate,0,Fair,Aligned,26,77,Medium,Minor,55,54.6,65.98,446.3,,2,2,2,No
MCH_00000122,Generator,Schneider,2016,8,Expired,13,89,,77.6,7.1,1398,67.46,66,14,3,Corrective,Senior,1,Good,Aligned,25.2,53,Medium,Moderate,99,66.5,45.54,439.2,168.62,4,0,1,No
MCH_00000123,Compressor,Mitsubishi,2021,3,Under Warranty,15,81,0.43,61.9,11.86,1983,32.12,71,135,6,Preventive,Intermediate,0,Good,Aligned,27.3,51,Low,None,70,70,52.23,448.5,206.8,2,0,0,No
MCH_00000124,Compressor,Mitsubishi,2023,1,Under Warranty,17,86,0.01,68.7,8.84,1449,53.91,74,72,4,Corrective,Junior,1,Good,Aligned,11.5,71,Medium,Minor,83,59.9,67.49,438,134.67,2,0,1,No
MCH_00000125,Generator,Other,2008,16,Expired,15,76,0.34,59.8,6.42,1298,96.22,58,78,2,Emergency,Intermediate,2,Poor,Aligned,16.8,79,Medium,None,87,39.5,62.05,471.3,211.4,1,0,2,Yes
MCH_00000126,Motor,GE,2007,17,Expired,16,54,1.36,75.1,6.67,2386,4.28,65,32,4,Preventive,Expert,2,Poor,Aligned,18.7,51,Low,None,88,44.5,48.87,438.5,189.37,5,0,1,No
MCH_00000127,Motor,ABB,2018,6,Expired,13,88,9.67,64,10.75,2096,26.21,90,50,4,Preventive,Expert,1,Good,Aligned,12.1,44,Low,Minor,74,73.7,53.06,470.4,191.27,4,1,1,No
MCH_00000128,Valve,GE,2006,18,Expired,12,84,2.95,55.4,10.65,1858,4.91,63,6,4,Preventive,Senior,3,Excellent,Misaligned,7.6,70,Low,None,63,50.2,69.9,463.5,202.39,3,0,0,No
MCH_00000129,Compressor,Mitsubishi,2010,14,Expired,12,77,17.11,67,8.67,1502,1.83,95,9,1,Preventive,Senior,1,Excellent,Aligned,28.8,57,Low,None,64,56,30.53,461,208.94,3,0,1,Yes
MCH_00000130,Compressor,GE,2014,10,Expired,19,91,3.29,31.5,7.58,2141,76.54,78,70,7,Preventive,Expert,2,Fair,Aligned,22.9,43,Low,None,85,58.4,93.84,425.2,151.88,5,0,0,No
MCH_00000131,Motor,ABB,2005,19,Expired,13,88,0.38,41.8,9.68,2203,22.58,75,4,3,Corrective,Expert,1,Fair,Aligned,17.6,52,Medium,None,84,62,52.88,403.5,,1,0,0,No
MCH_00000132,Compressor,GE,2022,2,Under Warranty,16,78,14.66,60.2,9.61,1925,59.67,83,41,1,Preventive,Senior,1,Good,Misaligned,26.3,65,High,Severe,100,53.8,47.76,438.5,202.29,2,1,1,Yes
MCH_00000133,Compressor,Schneider,2023,1,Under Warranty,22,94,2.29,63.3,10.24,1745,2.29,74,83,3,Corrective,Junior,0,Fair,Aligned,21,42,Medium,None,100,47.2,34.26,449.8,252.85,2,0,1,No
MCH_00000134,Generator,Schneider,2018,6,Expired,22,49,3.19,63,9.52,2285,53.02,78,26,3,Preventive,Intermediate,1,Good,Aligned,31.4,64,Medium,None,75,71.8,55.7,449.8,146.99,2,0,3,No
MCH_00000135,Motor,GE,2009,15,Expired,22,88,0.08,59.7,5.81,2144,17.96,79,31,6,Preventive,Intermediate,3,Poor,Aligned,26,68,Low,None,85,48.3,55.19,466.9,176.01,1,0,0,No
MCH_00000136,Pump,Siemens,2015,9,Expired,15,85,2.59,76.2,11.86,1841,6.21,77,1,6,Corrective,Senior,1,Fair,Aligned,28,72,Low,None,60,34.7,60.88,470.3,160.24,7,0,0,No
MCH_00000137,Generator,Siemens,2012,12,Expired,19,67,1.43,63.4,8.26,1603,15.37,71,31,2,Preventive,Intermediate,1,Poor,Aligned,20.4,76,Low,Severe,71,55.8,36.07,438.2,244.51,2,0,0,Yes
MCH_00000138,Compressor,Siemens,2018,6,Expired,14,86,0.49,69.7,9.7,1067,29.49,75,14,1,Preventive,Intermediate,3,Good,Slightly Off,22.5,59,Medium,Minor,66,52.4,53.45,454.4,219.23,2,0,1,No
MCH_00000139,Pump,Schneider,2014,10,Expired,17,49,4.01,48.5,6.48,1662,49.04,78,16,4,Preventive,Senior,1,Fair,Aligned,30.9,63,Low,None,55,40.2,58.45,418.9,232.41,1,1,1,No
MCH_00000140,Conveyor,Other,2014,10,Expired,12,78,0.18,62.6,8.52,1865,101.74,75,34,4,Corrective,Intermediate,1,Excellent,Aligned,33,88,High,None,71,51.4,40.34,454.7,176.99,6,0,1,No
MCH_00000141,Conveyor,Mitsubishi,2019,5,Expired,14,80,1.91,59.7,7.76,2788,41.68,66,59,2,Emergency,Junior,9,Excellent,Aligned,43.6,68,Medium,Minor,78,62,18.16,446.5,250.82,6,0,1,No
MCH_00000142,Compressor,ABB,2011,13,Expired,10,75,1.45,60.4,8.25,1961,0.13,68,73,9,Emergency,Expert,1,Good,Aligned,18.6,26,Low,None,84,38.4,60.34,469.7,230.27,1,0,0,No
MCH_00000143,Valve,ABB,2012,12,Expired,16,66,2.31,57,10.93,2185,24.75,59,5,7,Preventive,Senior,0,Excellent,Aligned,32.1,62,Low,None,28,57.6,68.75,441.2,306.34,2,1,2,No
MCH_00000144,Motor,GE,2019,5,Expired,23,84,4.67,85.7,11.11,2134,92.45,94,30,9,Preventive,Senior,0,Fair,Slightly Off,19.3,73,High,None,,37.9,31.31,444.8,96.97,3,1,0,No
MCH_00000145,Conveyor,Mitsubishi,2005,19,Expired,10,61,3.83,61.2,7.44,966,24.26,80,82,4,Emergency,Senior,2,Excellent,Aligned,26.2,56,Medium,Minor,99,46.8,75.56,419.4,223.93,4,0,0,No
MCH_00000146,Pump,Schneider,2022,2,Under Warranty,13,93,1.35,60.6,10.62,1545,16.34,82,52,2,Corrective,Senior,2,Poor,Aligned,16,48,Low,None,79,34.6,31.23,466.1,261.72,2,0,0,No
MCH_00000147,Generator,GE,2020,4,Expired,16,72,0.54,39.8,9.72,2035,12.58,63,17,5,Preventive,Senior,1,Good,Aligned,28.5,84,Low,Minor,88,53.3,50.46,427.2,213.8,6,1,1,No
MCH_00000148,Compressor,GE,2016,8,Expired,8,92,1.91,50.2,8.6,2262,54.41,55,67,1,Corrective,Expert,0,Good,Slightly Off,27.7,63,Medium,Moderate,100,56.7,61.75,436.1,231.14,1,1,0,No
MCH_00000149,Compressor,Schneider,2007,17,Expired,10,51,3.21,85.3,4.19,1291,7.24,71,26,2,Preventive,Junior,5,Fair,Slightly Off,32.1,49,Low,None,86,53.4,43.3,465.6,271.74,2,0,0,No
MCH_00000150,Pump,ABB,2012,12,Expired,23,69,1.96,76.4,6.88,1358,6.38,94,27,6,Preventive,Junior,3,Good,Aligned,20.3,61,Medium,Minor,73,55.8,55.98,452.2,258.9,1,0,1,Yes
MCH_00000151,Compressor,Schneider,2011,13,Expired,9,82,1.47,50,7.08,1956,18.75,62,65,2,Preventive,Intermediate,2,Fair,Aligned,22.3,60,High,None,67,44.5,22.83,409.2,272.31,3,0,1,No
MCH_00000152,Motor,Siemens,2019,5,Expired,20,52,0.35,83.8,6.53,2660,34.75,68,285,4,Corrective,Senior,1,Poor,Aligned,17.1,62,Medium,Moderate,71,45.5,46.54,498.4,214.46,1,0,2,No
MCH_00000153,Motor,Mitsubishi,2019,5,Expired,12,73,,59.5,7.2,2748,22.32,72,23,4,Preventive,Senior,2,Excellent,Aligned,19.6,51,Medium,None,50,63.6,71.25,428.2,205.64,2,1,0,No
MCH_00000154,Compressor,GE,2023,1,Under Warranty,6,73,,63.5,6.64,1882,15.34,79,18,1,Corrective,Junior,1,Fair,Aligned,25.5,86,Low,Minor,50,25.7,69.33,431,82.97,3,0,2,No
MCH_00000155,Motor,GE,2011,13,Expired,15,51,2,46.7,6.83,2171,18.17,58,30,1,Preventive,Junior,2,Good,Aligned,10.3,33,Medium,Severe,87,63.6,57.57,414.3,260.54,4,1,0,Yes
MCH_00000156,Generator,Siemens,2010,14,Expired,13,89,3,73.6,7.09,1834,99.84,68,45,9,Preventive,Intermediate,3,Fair,Aligned,26.1,39,Medium,Minor,58,49.2,41.84,454.9,213.23,2,0,1,No
MCH_00000157,Motor,GE,2008,16,Expired,15,83,0.02,71.3,3.59,2298,167.28,69,38,9,Emergency,Junior,2,Excellent,Aligned,39,52,Medium,None,100,57.1,40.52,447.7,111.03,4,1,0,Yes
MCH_00000158,Compressor,Other,2020,4,Expired,24,75,1.08,67.6,11.07,1985,43.97,50,63,5,Preventive,Expert,1,Fair,Aligned,20.8,80,Medium,Moderate,67,29.5,57.49,432.3,174.99,1,1,0,No
MCH_00000159,Compressor,GE,2008,16,Expired,14,79,5.43,72.5,8.16,1982,23.07,73,131,5,Preventive,Junior,1,Excellent,Aligned,21,68,Medium,None,87,41.9,34.43,457.1,142.43,1,0,3,No
MCH_00000160,Motor,Siemens,2011,13,Expired,15,91,0.49,75.3,10.35,2096,24.6,65,130,9,Preventive,Senior,2,Excellent,Aligned,18.5,75,High,Severe,89,61.8,57.56,415.5,144.65,2,0,0,Yes
MCH_00000161,Motor,ABB,2006,18,Expired,19,66,0.31,33.7,5.3,1351,11.18,60,45,2,Emergency,Senior,0,Poor,Aligned,32,53,Medium,None,85,63.8,55.05,454.4,120.31,3,0,3,Yes
MCH_00000162,Valve,Other,2021,3,Under Warranty,14,96,8.4,63.4,9.52,1721,53.25,77,64,4,Corrective,Senior,1,Excellent,Slightly Off,31,52,High,Minor,100,50.6,56.7,455,156.17,4,0,3,No
MCH_00000163,Compressor,Schneider,2021,3,Under Warranty,17,98,0.84,72.9,9.4,1240,2.3,65,51,5,Preventive,Intermediate,2,Fair,Slightly Off,24.3,78,Medium,Minor,81,64.9,53.81,426.5,148.72,2,1,3,Yes
MCH_00000164,Generator,GE,2010,14,Expired,15,77,1.83,54.9,9.83,2082,42.29,71,21,4,Preventive,Junior,1,Excellent,Aligned,17.9,47,High,Minor,60,54.6,70.96,442.5,241.27,4,1,1,No
MCH_00000165,Generator,GE,2022,2,Under Warranty,18,66,1.71,68.5,9.13,1967,108.25,79,136,4,Corrective,Senior,2,Excellent,Aligned,17.9,67,Low,None,75,75.1,38.74,459.2,,3,0,0,No
MCH_00000166,Motor,Other,2019,5,Expired,22,70,1.5,78.5,7.81,1346,120.93,73,12,4,Preventive,Intermediate,3,Poor,Aligned,12.9,31,High,Minor,66,28.8,43.85,449.8,126.76,5,0,0,Yes
MCH_00000167,Valve,Siemens,2019,5,Expired,17,60,1.42,67.8,11.01,1722,31.86,80,19,3,Corrective,Senior,3,Excellent,Aligned,18.3,63,Medium,Severe,83,47.4,53.24,437.4,220.7,3,0,2,No
MCH_00000168,Generator,ABB,2009,15,Expired,16,95,0.04,46.2,8.44,2404,20.29,78,162,2,Preventive,Intermediate,3,Good,Aligned,12.3,48,Low,Minor,87,71,65.03,434.4,187.75,1,1,1,Yes
MCH_00000169,Conveyor,Other,2015,9,Expired,23,70,1.06,83.7,7.84,2556,141.23,70,1,5,Emergency,Intermediate,1,Excellent,Slightly Off,23.5,62,Low,Minor,85,65.8,45.6,407.9,203.54,2,1,0,No
MCH_00000170,Motor,Mitsubishi,2016,8,Expired,24,53,0.11,102,9.62,2066,44.65,84,26,3,Corrective,Junior,3,Poor,Aligned,28.4,75,Low,Minor,,40.8,66.03,466,69.75,4,2,3,No
MCH_00000171,Conveyor,ABB,2006,18,Expired,12,58,7.55,60.3,9.53,1767,30.09,89,30,2,Preventive,Intermediate,4,Good,Slightly Off,15.2,67,High,Moderate,73,42.5,55.66,455.4,296.74,2,0,1,Yes
MCH_00000172,Generator,Schneider,2007,17,Expired,17,60,0.79,63.6,6.3,1784,17.68,88,17,5,Corrective,Junior,3,Excellent,Slightly Off,33.9,71,Medium,None,74,45.9,47.83,463,212.87,5,0,2,Yes
MCH_00000173,Pump,ABB,2018,6,Expired,9,79,0.94,68.4,11.1,2391,8.71,88,56,5,Corrective,Junior,3,Excellent,Aligned,16.1,67,Medium,Moderate,60,44.5,46.25,444.8,214.38,9,0,2,No
MCH_00000174,Generator,Siemens,2007,17,Expired,12,77,0.26,90.6,9.35,1776,3.92,70,8,3,Preventive,Junior,3,Excellent,Aligned,17.6,44,Low,None,91,58.9,25.82,422.6,234.74,1,0,0,No
MCH_00000175,Conveyor,Mitsubishi,2023,1,Under Warranty,19,60,2.02,85.9,10.61,1984,17.89,79,31,1,Corrective,Senior,3,Good,Aligned,25.3,58,Medium,Minor,84,49.7,50.03,421.3,119.79,3,0,2,No
MCH_00000176,Generator,Siemens,2023,1,Under Warranty,15,71,7.08,43.4,9.37,1631,1.75,86,110,4,Preventive,Intermediate,1,Fair,Aligned,24.6,72,Medium,Moderate,68,46.2,24.13,431.3,103.72,2,0,0,Yes
MCH_00000177,Compressor,Mitsubishi,2006,18,Expired,14,59,3.61,44.9,8.46,1643,20.73,51,105,4,Preventive,Intermediate,0,Poor,Aligned,24.1,76,High,Minor,81,63.3,49.81,451.9,296.02,4,0,1,No
MCH_00000178,Pump,Siemens,2010,14,Expired,15,79,0.97,76.9,8.77,500,137.29,79,41,6,Preventive,Junior,1,Good,Aligned,24.3,60,High,Minor,76,28.8,11.42,448.5,244.62,2,0,1,No
MCH_00000179,Conveyor,GE,2015,9,Expired,12,96,3.11,66.3,7.44,2155,25.21,79,56,6,Preventive,Junior,3,Fair,Misaligned,23.4,63,Low,Severe,100,54,30.23,462.1,182.68,3,0,1,Yes
MCH_00000180,Pump,Siemens,2015,9,Expired,16,70,0.41,69,12.13,1749,83.43,63,113,5,Preventive,Senior,3,Good,Aligned,23.4,31,Medium,None,100,58.6,55.79,432,259.63,1,0,2,No
MCH_00000181,Compressor,Siemens,2023,1,Under Warranty,14,68,2.49,67.3,7.54,1917,24.95,58,46,5,Emergency,Junior,1,Excellent,Aligned,23.1,77,Low,None,67,61.2,62.14,420.7,257.7,3,0,1,No
MCH_00000182,Generator,Schneider,2016,8,Expired,12,83,6.67,76.5,9.14,1786,31.36,63,61,4,Emergency,Intermediate,1,Excellent,Slightly Off,30.9,57,Medium,Moderate,68,49.5,53.28,494.6,195.86,3,0,0,No
MCH_00000183,Motor,Other,2021,3,Under Warranty,18,87,0.28,55.8,6.41,1732,123.27,98,18,1,Corrective,Junior,2,Good,Aligned,22.1,38,High,None,,45.3,56.57,479.2,121.82,5,0,5,Yes
MCH_00000184,Compressor,Mitsubishi,2018,6,Expired,15,100,2.72,49.6,7.73,1928,64.81,64,2,4,Preventive,Expert,2,Excellent,Slightly Off,26,64,Low,Minor,50,53.4,61.26,445.2,198.89,4,0,2,No
MCH_00000185,Conveyor,Schneider,2019,5,Expired,13,72,6.78,66.7,9.64,1543,14.87,71,16,6,Preventive,Junior,0,Fair,Slightly Off,28.3,52,Low,Moderate,58,60.5,41.66,457.3,215.04,2,2,1,No
MCH_00000186,Pump,Schneider,2018,6,Expired,22,84,2.32,66.3,8.96,2031,26.44,58,72,2,Preventive,Expert,1,Excellent,Slightly Off,18.8,74,High,None,55,32,52.6,421.1,124.85,1,1,1,No
MCH_00000187,Compressor,Siemens,2019,5,Expired,20,70,4.11,57.7,7.64,2611,7.3,62,4,3,Preventive,Junior,3,Fair,Aligned,16.1,55,Medium,None,100,58.1,48,440.2,151.58,6,1,1,No
MCH_00000188,Compressor,Siemens,2008,16,Expired,10,92,2.31,56.2,6.82,1297,0.66,93,78,5,Preventive,Intermediate,1,Good,Aligned,26.5,84,Medium,None,81,72.7,21.33,447.9,272.48,3,0,0,No
MCH_00000189,Pump,Schneider,2017,7,Expired,12,69,0.35,44,4.74,1859,21.62,77,75,5,Preventive,Intermediate,2,Excellent,Aligned,33.5,68,Low,Minor,81,56,34.21,420.3,140.28,3,1,1,No
MCH_00000190,Motor,ABB,2013,11,Expired,14,100,0.4,56.3,8.13,2313,187.39,90,30,6,Preventive,Intermediate,4,Good,Slightly Off,27.1,75,High,Minor,50,66.8,38.01,447.4,222.09,2,0,2,No
MCH_00000191,Generator,GE,2017,7,Expired,12,68,0.75,61.7,9.34,2194,27.82,67,1,5,Preventive,Intermediate,1,Good,Slightly Off,19.3,82,High,Moderate,84,75.8,40.62,462.3,266.81,1,1,1,No
MCH_00000192,Motor,Mitsubishi,2006,18,Expired,10,66,6.12,72.6,7.17,2127,28.62,74,18,4,Corrective,Expert,1,Excellent,Aligned,28.9,49,Medium,None,100,56.1,47.35,404.3,227.47,4,0,1,No
MCH_00000193,Pump,Schneider,2018,6,Expired,20,86,1.44,42.8,9.7,2499,6.69,82,205,3,Preventive,Expert,2,Fair,Slightly Off,22.4,84,Medium,None,83,51.2,32.42,440.9,125.09,1,0,1,No
MCH_00000194,Generator,Siemens,2008,16,Expired,20,82,0.29,55.1,10.22,1823,5.13,55,53,5,Corrective,Intermediate,3,Good,Aligned,8.6,68,Low,None,61,24.6,38.42,464.3,298.25,5,0,1,No
MCH_00000195,Pump,Other,2011,13,Expired,13,80,0.29,29.6,6.65,1900,108.41,75,11,7,Preventive,Intermediate,1,Good,Slightly Off,28.5,73,Medium,Minor,79,60.4,65.74,447.1,184.34,4,1,1,No
MCH_00000196,Motor,Other,2023,1,Under Warranty,20,100,2.19,57.1,5.99,1405,37.65,63,14,5,Emergency,Intermediate,7,Good,Aligned,23.3,31,Medium,Minor,89,62.7,47.64,467.9,180.17,1,0,4,No
MCH_00000197,Compressor,ABB,2015,9,Expired,19,68,2.45,49.2,8.34,1554,17.03,60,109,5,Preventive,Junior,1,Good,Aligned,28.7,40,Low,None,100,56.8,50.76,458,180.42,2,1,1,No
MCH_00000198,Pump,Siemens,2020,4,Expired,14,68,0.24,81.1,10.22,1935,114.67,63,36,6,Corrective,Intermediate,2,Poor,Aligned,30.9,49,Low,Severe,64,64.7,78.16,422.1,269.3,4,0,1,No
MCH_00000199,Conveyor,ABB,2008,16,Expired,14,87,11.46,68.7,6.06,1438,25.32,68,44,5,Preventive,Junior,2,Fair,Misaligned,28,62,Low,Minor,95,53.1,50.76,421.1,216.35,2,1,0,Yes
MCH_00000200,Conveyor,Schneider,2015,9,Expired,11,52,0.21,35,7.05,1801,16.12,59,79,4,Emergency,Intermediate,0,Excellent,Aligned,32,52,High,Minor,57,58.4,41.84,458.4,,1,2,3,No
MCH_00000201,Pump,Siemens,2017,7,Expired,18,73,4.03,81.2,6.89,1404,5.84,76,77,9,Preventive,Senior,3,Fair,Slightly Off,28.7,61,Medium,Minor,59,41.5,47.9,440.3,157.63,3,0,1,No
MCH_00000202,Conveyor,Siemens,2011,13,Expired,21,85,3.4,55.2,9.2,1918,8.53,62,43,6,Corrective,Senior,1,Fair,Slightly Off,22.4,62,Low,None,65,44.3,53.35,446.2,347.53,2,0,0,No
MCH_00000203,Valve,Schneider,2006,18,Expired,20,90,0.79,84.6,6.53,2751,15.06,80,64,4,Corrective,Expert,2,Excellent,Aligned,23.6,74,Medium,None,88,51,48.73,445.7,113.12,5,1,1,No
MCH_00000204,Generator,ABB,2023,1,Under Warranty,10,76,8.66,43.8,4.77,1433,115.1,78,134,2,Preventive,Expert,2,Fair,Slightly Off,27.3,82,High,Minor,76,56.1,28.72,429.2,179.8,3,1,1,No
MCH_00000205,Motor,ABB,2011,13,Expired,24,68,4.34,64.5,5.32,2136,39.78,61,78,5,Preventive,Senior,1,Excellent,Aligned,17.5,61,High,None,54,54.2,36.95,472.5,292.02,2,0,0,Yes
MCH_00000206,Compressor,Mitsubishi,2010,14,Expired,11,73,3.94,53.5,5.06,2382,35.04,73,11,3,Overhaul,Intermediate,2,Good,Slightly Off,29.9,40,Low,Minor,59,50,88.59,409.8,271.06,4,0,1,No
MCH_00000207,Compressor,Siemens,2022,2,Under Warranty,11,63,,74.4,7.96,1605,109.94,79,87,5,Preventive,Junior,0,Poor,Aligned,21.4,74,Low,None,68,61.3,59.29,416.5,250.07,6,0,0,Yes
MCH_00000208,Generator,Schneider,2009,15,Expired,14,80,0.13,72.9,8.42,1777,48.18,97,82,6,Corrective,Expert,2,Good,Slightly Off,37.4,46,Low,Moderate,87,50.5,43.31,442.8,301.2,1,0,0,No
MCH_00000209,Pump,Schneider,2022,2,Under Warranty,21,57,1.3,67.5,8.35,2170,67.49,60,1,4,Emergency,Junior,0,Fair,Aligned,32.5,55,High,Severe,73,56.2,65.23,446.9,167.65,4,2,1,No
MCH_00000210,Compressor,Siemens,2011,13,Expired,14,67,0.81,78.2,8.23,1746,18.45,81,15,6,Preventive,Intermediate,1,Good,Aligned,24.5,71,Medium,Minor,62,44.9,22.79,454.4,224.31,5,1,1,No
MCH_00000211,Motor,Siemens,2011,13,Expired,12,62,3.19,40.7,7.02,2090,17.15,77,17,2,Preventive,Junior,2,Good,Aligned,28.9,63,Medium,None,74,50.4,47.14,429.7,137.45,1,0,2,No
MCH_00000212,Conveyor,Schneider,2007,17,Expired,15,75,0.82,66.6,7.95,1713,20.69,76,106,3,Preventive,Intermediate,2,Fair,Aligned,20,61,Low,None,69,49.5,51.33,451.2,167.27,2,2,1,No
MCH_00000213,Motor,Siemens,2019,5,Expired,13,75,0.11,69,6.57,1971,75.31,71,27,3,Emergency,Intermediate,2,Excellent,Aligned,16.4,72,Low,None,70,60.9,55.3,463.5,147.08,5,1,1,No
MCH_00000214,Motor,GE,2007,17,Expired,19,95,2.8,59.6,9.81,2172,26.98,82,96,4,Preventive,Senior,5,Excellent,Aligned,35.1,68,Low,None,77,45.6,60.79,445.6,222.36,9,1,0,Yes
MCH_00000215,Conveyor,ABB,2007,17,Expired,14,61,0.91,76.6,6.16,2862,0.4,71,5,3,Corrective,Senior,2,Good,Slightly Off,35.2,64,High,None,76,50.4,45.86,454.5,193.51,1,3,0,Yes
MCH_00000216,Conveyor,GE,2012,12,Expired,20,53,4.34,81,6.58,925,31.97,84,34,2,Preventive,Junior,2,Poor,Slightly Off,19.9,48,Low,None,90,33.9,23.41,456.2,178.25,2,1,1,No
MCH_00000217,Compressor,Mitsubishi,2016,8,Expired,15,66,0.26,55,5.78,2300,84.97,75,81,1,Preventive,Senior,4,Excellent,Aligned,32.7,33,Medium,None,63,70.9,46.35,472.8,241.96,7,0,0,No
MCH_00000218,Generator,Siemens,2008,16,Expired,11,77,0.34,100.1,7.4,1882,4.98,71,17,1,Corrective,Junior,1,Excellent,Aligned,18.9,48,High,None,60,63.5,37.66,425.4,210.67,1,0,1,Yes
MCH_00000219,Compressor,Schneider,2007,17,Expired,19,58,3.55,54.5,7.49,2274,26.09,50,47,5,Corrective,Senior,2,Good,Aligned,27.5,79,Low,None,59,77,46.07,450.9,181.73,2,0,2,Yes
MCH_00000220,Pump,GE,2014,10,Expired,15,98,2.6,54.2,6.48,1748,39.27,69,245,4,Preventive,Junior,3,Good,Misaligned,2.9,55,Medium,Minor,67,61.5,41.82,398.3,169.04,3,0,0,Yes
MCH_00000221,Motor,ABB,2023,1,Under Warranty,19,80,1.49,49,7.11,1333,16.79,78,2,4,Preventive,Senior,4,Fair,Aligned,30.7,59,Low,Minor,65,44.5,20.36,460.5,247.66,3,1,0,No
MCH_00000222,Conveyor,ABB,2013,11,Expired,10,65,1.68,68.2,7.2,2287,13.93,65,5,8,Corrective,Junior,2,Fair,Aligned,3.5,65,Low,Minor,80,54.8,40.12,428.5,212.71,3,0,1,No
MCH_00000223,Motor,GE,2017,7,Expired,15,100,3.97,49.4,7.8,1777,103.21,64,21,3,Overhaul,Junior,0,Good,Aligned,27.5,56,Low,None,60,77.4,39.78,434.2,136.9,1,0,0,No
MCH_00000224,Compressor,Schneider,2017,7,Expired,18,49,4.28,74.7,8.87,2308,35.71,75,25,5,Emergency,Expert,1,Poor,Aligned,26.2,79,Low,Minor,99,28.6,34.62,440.5,283.14,3,1,0,Yes
MCH_00000225,Pump,Mitsubishi,2016,8,Expired,8,71,0.3,41,4.93,1665,1.49,77,69,1,Preventive,Intermediate,2,Fair,Aligned,20.2,59,High,None,80,69.9,40.32,463.8,225.86,3,1,0,No
MCH_00000226,Conveyor,GE,2011,13,Expired,18,83,1.14,76,8.02,1088,72.43,66,16,7,Corrective,Senior,0,Excellent,Slightly Off,33.1,64,Medium,None,70,39.9,41.9,471.1,163.09,1,1,0,No
MCH_00000227,Compressor,GE,2023,1,Under Warranty,15,56,2.74,72.5,8.09,1884,96.7,77,54,6,Corrective,Intermediate,5,Excellent,Aligned,21.1,46,Medium,Minor,77,54.2,65.89,425.8,164.84,4,0,1,No
MCH_00000228,Pump,Other,2005,19,Expired,10,49,1.12,71.9,5.53,1614,53.05,86,22,3,Preventive,Senior,1,Excellent,Aligned,32.1,77,Medium,None,64,46.9,63.86,433.4,196.92,2,1,1,No
MCH_00000229,Pump,Other,2021,3,Under Warranty,8,53,0.03,91.6,11.51,1736,53.04,78,12,3,Emergency,Junior,0,Good,Aligned,20.2,59,Low,Severe,63,60.7,47.66,423.3,242.34,4,1,3,No
MCH_00000230,Pump,Siemens,2005,19,Expired,14,78,1.58,70.2,5.33,1629,15.12,65,99,3,Corrective,Intermediate,3,Excellent,Aligned,40.3,51,Low,None,68,69.9,65.67,479.8,201.2,3,0,0,Yes
MCH_00000231,Motor,Schneider,2008,16,Expired,23,91,0.44,57.2,8.45,1771,40.04,66,24,3,Preventive,Senior,4,Poor,Aligned,27,62,Medium,None,65,49.3,61.24,441.8,273.87,5,1,2,No
MCH_00000232,Pump,GE,2023,1,Under Warranty,16,76,6.74,65.7,10.86,1986,124.22,71,71,8,Preventive,Senior,3,Fair,Aligned,16.6,50,High,None,54,42.7,28.73,429.8,267.97,7,0,1,No
MCH_00000233,Compressor,ABB,2012,12,Expired,16,51,8.17,50.7,8.34,1970,27.83,68,31,3,Preventive,Junior,2,Good,Aligned,19.1,54,Low,None,49,67.2,53.49,456.7,170.37,4,1,1,Yes
MCH_00000234,Compressor,Schneider,2022,2,Under Warranty,15,75,9.53,66,8.77,2248,40.18,79,54,3,Preventive,Intermediate,2,Good,Aligned,23.1,47,Medium,None,95,61.1,54.48,426.7,281.45,1,0,0,No
MCH_00000235,Compressor,GE,2015,9,Expired,17,59,0.74,53.6,5.22,2717,35.43,67,4,8,Overhaul,Junior,1,Excellent,Slightly Off,37.1,47,Low,None,92,76.5,61.04,441.5,219.07,2,1,0,No
MCH_00000236,Compressor,ABB,2021,3,Under Warranty,15,78,,87.7,8.85,1439,61.39,80,25,3,Overhaul,Intermediate,2,Fair,Aligned,29,46,Low,None,78,66.5,51.99,433.3,160.87,3,0,2,No
MCH_00000237,Motor,ABB,2018,6,Expired,9,67,0.55,71.7,8.36,1494,56.47,65,9,5,Corrective,Intermediate,2,Fair,Aligned,22.3,63,Low,None,49,58.2,45.91,454.7,156.64,4,0,1,No
